"path","lines","classes[0].name","classes[0].functions.length"
"CoreSites/Common/Entities/Extensions/minify/FirePHP.php",628,"FirePHP",37
"CoreSites/Common/Entities/Extensions/minify/Minify.php",275,,
"CoreSites/Common/Entities/Extensions/slack/SlackWebHookAttachment.php",56,"SlackWebHookAttachment",12
"CoreSites/Common/Entities/Extensions/minify/JSMinPlus.php",1095,"JSCompilerContext",33
"CoreSites/Common/Entities/Extensions/slack/SlackWebHookAttachmentField.php",18,"SlackWebHookAttachmentField",4
"CoreSites/Common/Entities/Extensions/slack/SlackWebHookService.php",44,"SlackWebHookService",2
"CoreSites/Common/Entities/Extensions/twitter/TwitterAPIExchange.php",115,"TwitterAPIExchange",8
"CoreSites/Common/Entities/Extensions/vendor/autoload.php",2,,
"CoreSites/Common/Entities/Members/Helpers/MemberCreditCardUpdateContextConstants.php",14,"MemberCreditCardUpdateContextConstants",0
"CoreSites/Common/Entities/Members/MemberPaymentChargebackDetails/MemberPaymentChargebackDetails.php",127,"MemberPaymentChargebackDetails",31
"CoreSites/Common/Entities/Members/MemberPaymentChargebackDetails/MemberPaymentChargebackDetailsChanges.php",112,"MemberPaymentChargebackDetailsChanges",31
"CoreSites/Common/Entities/Members/MemberPaymentChargebackDetails/MemberPaymentChargebackSources.php",11,"MemberPaymentChargebackSources",0
"CoreSites/Common/Entities/Members/MemberPaymentChargebackDetails/MemberPaymentChargebackStatuses.php",10,"MemberPaymentChargebackStatuses",0
"CoreSites/Common/Entities/Members/MemberPaymentChargebackDetails/MemberPaymentChargebackTypes.php",7,"MemberPaymentChargebackTypes",0
"CoreSites/Common/Entities/Stock/Helpers/StockItemDownloadMethods.php",7,"StockItemDownloadMethods",0
"CoreSites/Common/Entities/Stock/Helpers/StockItemDownloadUrl.php",42,"StockItemDownloadUrl",5
"CoreSites/Common/Modules/ABTest/RestApiControllers/ABTestsRestApiController_v1.php",143,"ABTestsRestApiController_v1",10
"CoreSites/Common/Modules/ABTest/Routes/ABTestsApiRouteCollection_v1.php",39,"ABTestsApiRouteCollection_v1",3
"CoreSites/Common/Modules/Admin/Controllers/AdminAbTestsController.php",82,"AdminAbTestsController",5
"CoreSites/Common/Modules/Admin/Controllers/AdminApiKeysController.php",124,"AdminApiKeysController",8
"CoreSites/Common/Modules/Admin/Controllers/AdminBillboardsController.php",191,"AdminBillboardsController",13
"CoreSites/Common/Modules/Admin/Controllers/AdminChargebackController.php",144,"AdminChargebackController",9
"CoreSites/Common/Modules/Admin/Controllers/AdminCreateDevRequestController.php",44,"AdminCreateDevRequestController",2
"CoreSites/Common/Modules/Admin/Controllers/AdminCrossSellController.php",129,"AdminCrossSellController",12
"CoreSites/Common/Modules/Admin/Controllers/AdminHomeController.php",19,"AdminHomeController",2
"CoreSites/Common/Modules/Admin/Controllers/AdminEngagementPostsController.php",162,"AdminEngagementPostsController",6
"CoreSites/Common/Modules/Admin/Controllers/AdminInvoicesController.php",57,"AdminInvoicesController",4
"CoreSites/Common/Modules/Admin/Controllers/AdminLoginController.php",54,"AdminLoginController",5
"CoreSites/Common/Modules/Admin/Controllers/AdminOrganizationsController.php",81,"AdminOrganizationsController",6
"CoreSites/Common/Modules/Admin/Controllers/AdminMembersController.php",957,"AdminMembersController",47
"CoreSites/Common/Modules/Admin/Controllers/AdminRateStockItemsController.php",52,"AdminRateStockItemsController",5
"CoreSites/Common/Modules/Admin/Controllers/AdminSearchController.php",24,"AdminSearchController",2
"CoreSites/Common/Modules/Admin/Controllers/AdminSeoDataController.php",195,"AdminSeoDataController",24
"CoreSites/Common/Modules/Admin/Controllers/AdminShortUrlUploadController.php",82,"AdminShortUrlUploadController",6
"CoreSites/Common/Modules/Admin/Controllers/AdminShortUrlsController.php",206,"AdminShortUrlsController",14
"CoreSites/Common/Modules/Admin/Controllers/AdminStockCollectionsController.php",12,"AdminStockCollectionsController",2
"CoreSites/Common/Modules/Admin/Controllers/AdminUserController.php",98,"AdminUserController",13
"CoreSites/Common/Modules/Admin/Controllers/ContentContributorController.php",76,"ContentContributorController",6
"CoreSites/Common/Modules/Admin/Converters/AdminSearchDTOAdminSearchApiRequestConverter.php",14,"AdminSearchDTOAdminSearchApiRequestConverter",1
"CoreSites/Common/Modules/Admin/DTOs/AdminSearchRequestDTO.php",32,"AdminSearchRequestDTO",8
"CoreSites/Common/Modules/Admin/DTOs/StockItemActivityDTO.php",30,"StockItemActivityDTO",6
"CoreSites/Common/Modules/Admin/Models/AdminAdminUsersModel.php",143,"AdminAdminUsersModel",8
"CoreSites/Common/Modules/Admin/Models/AdminChargebackRowModel.php",43,"AdminChargebackRowModel",9
"CoreSites/Common/Modules/Admin/Models/AdminMemberService.php",197,"AdminMemberService",12
"CoreSites/Common/Modules/Admin/Models/ChargebackRowStatusEnum.php",7,"ChargebackRowStatusEnum",0
"CoreSites/Common/Modules/Admin/Models/ContentContributorModel.php",4,"ContentContributorModel",0
"CoreSites/Common/Modules/Admin/Models/HappinessType.php",11,"HappinessType",1
"CoreSites/Common/Modules/Admin/Models/MemberSubscriptionChangeTimeline.php",73,"MemberSubscriptionChangeTimeline",20
"CoreSites/Common/Modules/Admin/Routes/AdminChargebackRouteCollection.php",29,"AdminChargebackRouteCollection",3
"CoreSites/Common/Modules/Admin/Routes/AdminMiscRouteCollection.php",47,"AdminMiscRouteCollection",5
"CoreSites/Common/Modules/Admin/Routes/AdminApiKeysRouteCollection.php",48,"AdminApiKeysRouteCollection",4
"CoreSites/Common/Modules/Admin/Routes/AdminOrganizationRouteCollection.php",72,"AdminOrganizationRouteCollection",6
"CoreSites/Common/Modules/Admin/Routes/AdminSeoDataRouteCollection.php",59,"AdminSeoDataRouteCollection",8
"CoreSites/Common/Modules/Admin/Routes/AdminShortUrlRouteCollection.php",53,"AdminShortUrlRouteCollection",6
"CoreSites/Common/Modules/Admin/Routes/AdminRouteCollection.php",564,"AdminRouteCollection",70
"CoreSites/Common/Modules/Admin/ViewModels/AdminAbTestsViewModel.php",42,"AdminAbTestsViewModel",5
"CoreSites/Common/Modules/Admin/ViewModels/AdminAdminUserViewModel.php",32,"AdminAdminUserViewModel",2
"CoreSites/Common/Modules/Admin/ViewModels/AdminBillboardsEditViewModel.php",36,"AdminBillboardsEditViewModel",5
"CoreSites/Common/Modules/Admin/ViewModels/AdminBillboardsViewModel.php",5,"AdminBillboardsViewModel",0
"CoreSites/Common/Modules/Admin/ViewModels/AdminChargebacksViewModel.php",60,"AdminChargebacksViewModel",5
"CoreSites/Common/Modules/Admin/ViewModels/AdminCreateMemberViewModel.php",26,"AdminCreateMemberViewModel",1
"CoreSites/Common/Modules/Admin/ViewModels/AdminCreateOrganizationViewModel.php",41,"AdminCreateOrganizationViewModel",2
"CoreSites/Common/Modules/Admin/ViewModels/AdminCrossSellMessageWidgetViewModel.php",7,"AdminCrossSellMessageWidgetViewModel",0
"CoreSites/Common/Modules/Admin/ViewModels/AdminCrossSellViewModel.php",32,"AdminCrossSellViewModel",5
"CoreSites/Common/Modules/Admin/ViewModels/AdminEditAdminUserViewModel.php",38,"AdminEditAdminUserViewModel",3
"CoreSites/Common/Modules/Admin/ViewModels/AdminEngagementPostsEditorViewModel.php",36,"AdminEngagementPostsEditorViewModel",1
"CoreSites/Common/Modules/Admin/ViewModels/AdminEngagementPostsListViewModel.php",8,"AdminEngagementPostsListViewModel",1
"CoreSites/Common/Modules/Admin/ViewModels/AdminHomeViewModel.php",69,"AdminHomeViewModel",2
"CoreSites/Common/Modules/Admin/ViewModels/AdminLoginViewModel.php",13,"AdminLoginViewModel",1
"CoreSites/Common/Modules/Admin/ViewModels/AdminMemberChargebackFormViewModel.php",17,"AdminMemberChargebackFormViewModel",1
"CoreSites/Common/Modules/Admin/ViewModels/AdminMembersViewModel.php",43,"AdminMembersViewModel",1
"CoreSites/Common/Modules/Admin/ViewModels/AdminOrganizationInvoicesViewModel.php",40,"AdminOrganizationInvoicesViewModel",3
"CoreSites/Common/Modules/Admin/ViewModels/AdminOrganizationsViewModel.php",14,"AdminOrganizationsViewModel",1
"CoreSites/Common/Modules/Admin/ViewModels/AdminMembersEditViewModel.php",786,"AdminMembersEditViewModel",22
"CoreSites/Common/Modules/Admin/ViewModels/AdminRatePhotosViewModel.php",18,"AdminRatePhotosViewModel",1
"CoreSites/Common/Modules/Admin/ViewModels/AdminShortUrlsEditorViewModel.php",47,"AdminShortUrlsEditorViewModel",3
"CoreSites/Common/Modules/Admin/ViewModels/AdminShortUrlsListViewModel.php",8,"AdminShortUrlsListViewModel",1
"CoreSites/Common/Modules/Admin/ViewModels/ContentContributorViewModel.php",17,"ContentContributorViewModel",1
"CoreSites/Common/Modules/Admin/ViewModels/CreateContentContributorViewModel.php",37,"CreateContentContributorViewModel",1
"CoreSites/Common/Modules/Admin/Views/AdminAbTestsView.php",11,,
"CoreSites/Common/Modules/Admin/Views/AdminApiKeysNewView.php",7,,
"CoreSites/Common/Modules/Admin/Views/AdminApiKeysView.php",13,,
"CoreSites/Common/Modules/Admin/Views/AdminChargebacksHomeView.php",37,,
"CoreSites/Common/Modules/Admin/Views/AdminCrossSellMessageWidgetView.php",27,,
"CoreSites/Common/Modules/Admin/Views/AdminHomeView.php",29,,
"CoreSites/Common/Modules/Admin/Views/AdminLogin.php",12,,
"CoreSites/Common/Modules/Admin/Views/AdminMemberChargebackFormView.php",32,,
"CoreSites/Common/Modules/Admin/Views/AdminOrganizationInvoicesView.php",10,,
"CoreSites/Common/Modules/Admin/Views/AdminRatePhotosView.php",10,,
"CoreSites/Common/Modules/Admin/Views/AdminStockCollectionViewTemplates.php",13,,
"CoreSites/Common/Modules/Admin/Views/AdminStockCollectionsView.php",5,,
"CoreSites/Common/Modules/Admin/Widgets/AdminChargebackFormWidget.php",23,"AdminChargebackFormWidget",3
"CoreSites/Common/Modules/Admin/Widgets/AdminCrossSellMessageWidget.php",85,"AdminCrossSellMessageWidget",5
"CoreSites/Common/Modules/Angular/Routes/AngularRouteCollection.php",120,"AngularRouteCollection",0
"CoreSites/Common/Modules/Api/Controllers/AbstractStockItemApiController.php",49,"AbstractStockItemApiController",2
"CoreSites/Common/Modules/Api/Controllers/ApiAbTestController.php",85,"ApiAbTestController",7
"CoreSites/Common/Modules/Api/Controllers/ApiClipCountsController.php",32,"ApiClipCountsController",2
"CoreSites/Common/Modules/Api/Controllers/ApiController.php",65,"ApiController",8
"CoreSites/Common/Modules/Api/Controllers/ApiMemberAutoLoginController.php",40,"ApiMemberAutoLoginController",3
"CoreSites/Common/Modules/Api/Controllers/ApiRequest.php",132,"ApiRequest",6
"CoreSites/Common/Modules/Api/Controllers/ApiResponse.php",14,"ApiResponse",3
"CoreSites/Common/Modules/Api/Controllers/ApiSignupController.php",121,"ApiSignupController",10
"CoreSites/Common/Modules/Api/Controllers/ApiStatsController.php",31,"ApiStatsController",2
"CoreSites/Common/Modules/Api/Controllers/ApiTestController.php",53,"ApiTestController",3
"CoreSites/Common/Modules/Api/Controllers/ApiTriggerEventController.php",22,"ApiTriggerEventController",2
"CoreSites/Common/Modules/Api/Controllers/ApiUpdateAttributesController.php",33,"ApiUpdateAttributesController",1
"CoreSites/Common/Modules/Api/Controllers/ContributorsApiController.php",77,"ContributorsApiController",4
"CoreSites/Common/Modules/Api/Controllers/CrossSellApiController.php",144,"CrossSellApiController",12
"CoreSites/Common/Modules/Api/Controllers/OneClickCrossSellApiController.php",175,"OneClickCrossSellApiController",14
"CoreSites/Common/Modules/Api/Controllers/StockBlocksApiController.php",42,"StockBlocksApiController",3
"CoreSites/Common/Modules/Api/Controllers/_AbstractStockItemApiControllerAction.php",17,"_AbstractStockItemApiControllerAction",3
"CoreSites/Common/Modules/Api/Controllers/_AbstractStockItemApiController_addStockItem.php",300,"_AbstractStockItemApiController_addStockItem",42
"CoreSites/Common/Modules/Api/Controllers/_ContributorsApiController_addOrUpdateContributorProfile.php",193,"_ContributorsApiController_addOrUpdateContributorProfile",10
"CoreSites/Common/Modules/Api/Controllers/_ContributorsApiController_getPayoutHistory.php",53,"_ContributorsApiController_getPayoutHistory",9
"CoreSites/Common/Modules/Api/Controllers/_ContributorsApiController_getSalesHistory.php",61,"_ContributorsApiController_getSalesHistory",11
"CoreSites/Common/Modules/Api/Controllers/_ContributorsApiController_processContributorPayoutFailure.php",96,"_ContributorsApiController_processContributorPayoutFailure",9
"CoreSites/Common/Modules/Api/Controllers/_StockItemApiController_unpublishStockItem.php",28,"_StockItemApiController_unpublishStockItem",4
"CoreSites/Common/Modules/Api/Controllers/_StockItemApiRequestDates.php",20,"_StockItemApiRequestDates",3
"CoreSites/Common/Modules/Api/DTOs/AutoCategorizeOptionsDTO.php",71,"AutoCategorizeOptionsDTO",17
"CoreSites/Common/Modules/Api/DTOs/PayoutHistoryDTO.php",6,"PayoutHistoryDTO",0
"CoreSites/Common/Modules/Api/DTOs/PayoutHistoryDTOItem.php",13,"PayoutHistoryDTOItem",0
"CoreSites/Common/Modules/Api/DTOs/PayoutHistoryOptionsDTO.php",45,"PayoutHistoryOptionsDTO",9
"CoreSites/Common/Modules/Api/DTOs/PayoutHistoryOptionsDTOOrderBy.php",44,"PayoutHistoryOptionsDTOOrderBy",5
"CoreSites/Common/Modules/Api/DTOs/PayoutHistoryOptionsDTOOrderByColumnEnum.php",12,"PayoutHistoryOptionsDTOOrderByColumnEnum",0
"CoreSites/Common/Modules/Api/DTOs/PayoutHistoryOptionsDTOOrderByDirectionEnum.php",6,"PayoutHistoryOptionsDTOOrderByDirectionEnum",0
"CoreSites/Common/Modules/Api/DTOs/SalesHistoryDTO.php",16,"SalesHistoryDTO",2
"CoreSites/Common/Modules/Api/DTOs/SalesHistoryOptionsDTO.php",44,"SalesHistoryOptionsDTO",8
"CoreSites/Common/Modules/Api/DTOs/SalesHistoryOptionsDTOFilterBy.php",40,"SalesHistoryOptionsDTOFilterBy",6
"CoreSites/Common/Modules/Api/DTOs/SalesHistoryOptionsDTOFilterByDates.php",17,"SalesHistoryOptionsDTOFilterByDates",3
"CoreSites/Common/Modules/Api/DTOs/SalesHistoryOptionsDTOGroupBy.php",47,"SalesHistoryOptionsDTOGroupBy",7
"CoreSites/Common/Modules/Api/DTOs/SalesHistoryOptionsDTOOrderBy.php",19,"SalesHistoryOptionsDTOOrderBy",3
"CoreSites/Common/Modules/Api/DTOs/SalesHistoryOptionsDTOOrderByColumnEnum.php",16,"SalesHistoryOptionsDTOOrderByColumnEnum",0
"CoreSites/Common/Modules/Api/DTOs/SalesHistoryOptionsDTOOrderByDirectionEnum.php",6,"SalesHistoryOptionsDTOOrderByDirectionEnum",0
"CoreSites/Common/Modules/Api/Exceptions/BadRequestException.php",4,"BadRequestException",0
"CoreSites/Common/Modules/Api/Exceptions/MethodNotAllowedException.php",4,"MethodNotAllowedException",0
"CoreSites/Common/Modules/Api/Exceptions/NotFoundException.php",4,"NotFoundException",0
"CoreSites/Common/Modules/Api/Helpers/ApiFunctions.php",17,"ApiFunctions",1
"CoreSites/Common/Modules/Api/Helpers/ContributorPayoutFailureRequestConstants.php",14,"ContributorPayoutFailureRequestConstants",0
"CoreSites/Common/Modules/Api/Models/ApiClipCountsModel.php",53,"ApiClipCountsModel",5
"CoreSites/Common/Modules/Api/Models/ApiDownloadRequestService.php",54,"ApiDownloadRequestService",6
"CoreSites/Common/Modules/Api/Models/ApiError.php",29,"ApiError",5
"CoreSites/Common/Modules/Api/Models/ApiErrorCode.php",10,"ApiErrorCode",0
"CoreSites/Common/Modules/Api/Routes/ApiRouteCollection.php",167,"ApiRouteCollection",16
"CoreSites/Common/Modules/Api/Routes/OneClickCrossSellApiRouteCollection.php",44,"OneClickCrossSellApiRouteCollection",4
"CoreSites/Common/Modules/Api/Routes/PublicApiRouteCollection.php",22,"PublicApiRouteCollection",0
"CoreSites/Common/Modules/Api/Services/AutoCategorizeOptionsDTOFactory.php",14,"AutoCategorizeOptionsDTOFactory",2
"CoreSites/Common/Modules/Api/Services/ContributorSalesHistoryService.php",36,"ContributorSalesHistoryService",6
"CoreSites/Common/Modules/Api/Services/ContributorSalesHistoryServiceDriverElasticSearch.php",19,"ContributorSalesHistoryServiceDriverElasticSearch",2
"CoreSites/Common/Modules/Api/Services/ContributorSalesHistoryServiceDriverInterface.php",7,,
"CoreSites/Common/Modules/Api/Services/PayoutHistoryOptionsDTOFactory.php",36,"PayoutHistoryOptionsDTOFactory",3
"CoreSites/Common/Modules/Api/Services/SalesHistoryOptionsDTOFactory.php",74,"SalesHistoryOptionsDTOFactory",9
"CoreSites/Common/Modules/Api/ViewModels/ApiTestViewModel.php",15,"ApiTestViewModel",1
"CoreSites/Common/Modules/Api/Views/ApiTestView.php",28,,
"CoreSites/Common/Modules/BetaTests/Controllers/BetaTestLandingPageController.php",76,"BetaTestLandingPageController",5
"CoreSites/Common/Modules/BetaTests/Routes/BetaTestRouteCollection.php",32,"BetaTestRouteCollection",3
"CoreSites/Common/Modules/BetaTests/ViewModels/BetaTestLandingPageViewModel.php",95,"BetaTestLandingPageViewModel",0
"CoreSites/Common/Modules/BetaTests/Views/BetaTestLandingPageView.php",18,,
"CoreSites/Common/Modules/Billboard/GoBeyond/AbstractGoBeyondMemberBillboardProvider.php",18,"AbstractGoBeyondMemberBillboardProvider",2
"CoreSites/Common/Modules/Billboard/GoBeyond/AbstractGoBeyondCohBillboardProvider.php",14,"AbstractGoBeyondCohBillboardProvider",1
"CoreSites/Common/Modules/Billboard/GoBeyond/AbstractGoBeyondVisitorBillboardProvider.php",29,"AbstractGoBeyondVisitorBillboardProvider",2
"CoreSites/Common/Modules/Billboard/GoBeyond/GoBeyondIsActiveTrait.php",13,,
"CoreSites/Common/Modules/Billing/Routes/BillingRouteCollection.php",78,"BillingRouteCollection",0
"CoreSites/Common/Modules/Billing/ViewModels/BillingBaseViewModel.php",163,"BillingBaseViewModel",8
"CoreSites/Common/Modules/Billing/Controllers/BillingController.php",474,"BillingController",22
"CoreSites/Common/Modules/Billing/ViewModels/BillingCrossSellReactivationViewModel.php",48,"BillingCrossSellReactivationViewModel",9
"CoreSites/Common/Modules/Billing/ViewModels/BillingEarlyRenewalViewModel.php",47,"BillingEarlyRenewalViewModel",11
"CoreSites/Common/Modules/Billing/ViewModels/BillingNonMemberUpdateCcViewModel.php",60,"BillingNonMemberUpdateCcViewModel",3
"CoreSites/Common/Modules/Billing/ViewModels/BillingReactivationViewModel.php",33,"BillingReactivationViewModel",5
"CoreSites/Common/Modules/Billing/ViewModels/BillingRenewalViewModel.php",20,"BillingRenewalViewModel",3
"CoreSites/Common/Modules/Billing/ViewModels/BillingUpgradeViewModel.php",20,"BillingUpgradeViewModel",3
"CoreSites/Common/Modules/Billing/ViewModels/CrossSellBundleTrait.php",67,,
"CoreSites/Common/Modules/Billing/ViewModels/CrossSellViewModelHelper.php",136,"CrossSellViewModelHelper",25
"CoreSites/Common/Modules/Billing/Views/BillingReactivationView.php",12,,
